,Unnamed: 0,name,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_location,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_entire_homes.1,calculated_host_listings_count_shared_rooms,reviews_per_month
0,0,"Duplex avec vue, centre ville",269557,Isabelle,2010-10-24,"Lyon, France",I'm 47 years old. I enjoy books and arts. I'm from Lyon and I would be glad to welcome you.,within a few hours,1.0,f,5th Arrondissement,1.0,3.0,t,5e Arrondissement,45.76314,4.82976,Entire rental unit,Entire home/apt,5,2.5,3.0,6.0,130.0,90,1125,30,90,1125,1125,79.7,1125.0,14,14,27,302,56,1,0,2024-06-30,4.7,4.71,4.78,4.86,"Available with a mobility lease only (""bail mobilité"")",f,1,1,1,0,0.33
4,4,Quartier Terreaux 4/6 pers. Hyper centre / Clim,832917,Giuseppina,2011-07-18,"Rhône-Alpes, France","Mon pays d'origine est l'Italie, mais je réside en France depuis de longues années. J'aime beaucoup Lyon ma ville d'adoption.",within an hour,1.0,f,1st Arrondissement,5.0,5.0,t,1er Arrondissement,45.76695,4.83241,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,194.0,2,90,2,2,1125,1125,2.0,1125.0,21,49,79,169,452,32,2,2024-11-24,4.62,4.86,4.83,4.88,6938112368465,f,2,2,2,0,2.99
6,6,very pleasant and located idealment,1308521,Anaïs,2011-10-18,"Lyon, France","Nous vivons à Lyon avec nos deux enfants depuis des années. Nous aimons beaucoup cette ville et tout ce qu'elle propose._x000D_
Nous aimons beaucoup voyager tous ensemble, plus ou moins loin!_x000D_
Nous serons très heureux de vous accuellir dans notre appatrement et de vous aider à decouvrir cette belle ville qu'est Lyon!_x000D_
Vous êtes les bienvenues! N'hesitez pas à nous contacter, nous repondrons à toutes vos questions et ferons notre possible pour rendre votre sejour agréable._x000D_
En esperant vous voir bientôt!",within a few hours,1.0,f,,1.0,2.0,t,7e Arrondissement,45.75207,4.83978,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,210.0,2,30,2,2,30,30,2.0,30.0,24,52,82,357,28,3,1,2024-12-08,4.81,4.64,4.93,4.75,6938724479937,f,1,1,1,0,0.18
9,9,Roomy and luminous apartment,1683652,NATHALIE Et ALAIN,2012-02-01,"Lyon, France","Nous avons 2 garçons de 22 et 25 ans. Nous adorons voyager  et passer du  temps en famille ou entre amis. C'est un plaisir de recevoir du monde chez nous et à Lyon, grande et belle ville où l'on peut tout faire.",within an hour,1.0,f,3rd Arrondissement,3.0,3.0,t,3e Arrondissement,45.7467,4.87099,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,77.0,2,12,2,2,12,12,2.0,12.0,1,1,13,13,28,3,0,2024-08-17,4.79,4.61,4.86,4.79,6938312655352,f,1,1,1,0,0.19
10,10,"★SAXE & THE CITY★ 90m², Quiet, Balcony, Clean++ ❤️",1738855,Amael Et Ida,2012-02-12,"Lyon, France","Avides de voyages, nous avons commencé à louer notre appartement afin de financer un tour du monde de un an. Depuis, la bougeotte ne nous a pas quitté, et la location de notre appartement nous permet de poursuivre notre chemin tout en disposant de notre logement lorsque nous en avons besoin!_x000D_
_x000D_
Que vous veniez à Lyon pour des raisons professionnelles ou pour visiter, en famille ou entre amis, notre appartement confortable et de grande capacité vous permettra de passer un séjour agréable. _x000D_
_x000D_
Nous sommes des hôtes discrets mais nous répondrons toujours présent pour vous donner les conseils dont vous pourriez avoir besoin. N'hésitez pas à nous contacter, nous essayons d'être au plus réactif et à l'écoute de vos attentes afin que votre séjour soit le plus agréable possible ! _x000D_
_x000D_
A très bientôt à Lyon ou ailleurs, puisque nous sommes aussi des utilisateurs du site en tant que voyageurs!",within an hour,1.0,t,3rd Arrondissement,1.0,3.0,t,3e Arrondissement,45.75383,4.84758,Entire rental unit,Entire home/apt,8,1.5,3.0,5.0,194.0,1,1125,1,1,1,1125,1.0,81.0,7,27,54,286,353,38,2,2024-11-27,4.84,4.74,4.9,4.72,6938312360788,t,1,1,1,0,2.32
23,23,Un grand appartement à Lyon,3922797,Sylvain,2012-10-19,"Lyon, France","Nos filles s'ennuient s'il n'y a pas ""d'invités"" à la maison. On s'est dit que notre appartement ne devait pas rester vide même quand nous ne sommes pas là puisque c'est sa vocation ! Découvrir une région dans des conditions super confortables, en famille, c'est ce que nous recherchons et aussi ce que nous proposons ! Au plaisir de vous rencontrer bientôt !",within a few hours,1.0,t,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.74071,4.84146,Entire rental unit,Entire home/apt,6,2.0,4.0,4.0,140.0,2,20,2,4,20,20,2.1,20.0,0,0,7,24,109,8,1,2024-12-08,4.94,4.95,4.99,4.65,6938712604861,f,1,1,1,0,0.74
25,25,Lovely  Apt 10mn from Lyon center,2013018,Françoise,2012-03-26,"Sainte-Foy-lès-Lyon, France","Bonjour !_x000D_
Nous serons ravis de vous accueillir ma famille et moi. Nous adorons voyager, rencontrer du monde, de nouvelles cultures ou coutumes. _x000D_
Nous saurons rendre votre séjour agréable !",,,f,,1.0,1.0,t,5e Arrondissement,45.7486,4.81133,Entire townhouse,Entire home/apt,6,,1.0,,,2,40,2,2,40,40,2.0,40.0,0,0,0,0,79,0,0,2020-02-19,4.85,4.9,4.94,4.48,,f,1,1,1,0,0.54
31,31,Duplex avec jardin - Lyon centre,3395672,Anaïs,2012-08-28,"Lyon, France","Bienvenue chez nous,_x000D_
Nous sommes heureux de vous accueillir dans notre appartement familial._x000D_
Nous vous aiderons à découvrir Lyon et ses environs,_x000D_
À très bientôt !",,,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.77286,4.83128,Entire rental unit,Entire home/apt,8,,4.0,,,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,104,0,0,2023-08-14,4.75,4.75,4.83,4.89,6938112946210,f,1,1,1,0,0.78
38,38,Loft heart of Lyon ideal for family,4634428,Anthony (& Claire),2013-01-08,"Lyon, France","Dirigeant de Novius & Clubble, éditeur de logiciels Internet, depuis sa création en 1996._x000D_
Je suis passionné par Internet, la Science, l'Astronomie, la Moto, par Lyon, par la découverte du monde, et de façon générale par tout ce qui bouge, qui pense et qui vit._x000D_
_x000D_
Leader of Novius, publisher of Internet software, since its inception in 1996._x000D_
I am passionate about the Internet, Science, Astronomy, Moto, Lyon, with the discovery of the world, and generally by anything that moves, thinks and lives.",,,t,3rd Arrondissement,1.0,1.0,t,3e Arrondissement,45.75874,4.84776,Entire rental unit,Entire home/apt,8,2.0,5.0,6.0,240.0,2,14,3,3,14,14,3.0,14.0,0,1,1,1,183,13,1,2024-12-08,4.9,4.92,4.93,4.85,6938312653768,f,1,1,1,0,1.3
39,39,GD STAND - BUSINESS OR HOLIDAYS- 4*,4829230,Carole,2013-01-24,"Collonges-au-Mont-d'Or, France",,within an hour,1.0,t,6th Arrondissement,5.0,5.0,t,6e Arrondissement,45.76964,4.85835,Entire serviced apartment,Entire home/apt,6,2.0,2.0,3.0,180.0,4,92,4,4,92,92,4.0,92.0,4,27,57,332,36,1,0,2024-09-16,4.56,4.6,4.86,4.63,6938613145318,f,2,2,2,0,0.27
40,40,LYON BROTTEAUX- MEUBLE LONGUE DUREE,4829230,Carole,2013-01-24,"Collonges-au-Mont-d'Or, France",,within an hour,1.0,t,6th Arrondissement,5.0,5.0,t,6e Arrondissement,45.76758,4.8584,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,120.0,45,365,45,45,365,365,45.0,365.0,28,51,81,355,5,3,0,2024-09-10,5.0,4.8,4.8,4.6,"Available with a mobility lease only (""bail mobilité"")",f,2,2,2,0,0.07
41,41,Old nice and cosy appartment,4890321,Karine,2013-01-29,"Lyon, France","Après avoir longtemps travaillé dans la communication publique et le théâtre j'ai entrepris une reconversion et viens de m'installer comme tapissier en sièges !
Je vis à Lyon, une ville que j'adore ! J'ai deux enfants de 21 et 24 qui ont récemment pris leur envol. J'aime le théâtre, la danse (que je pratique en amateur ... contemporain, tango...), cuisiner pour la famille et les amis,  lire, et voyager, seule , avec mon compagnon Sébastien et quelques fois avec mes enfants ou des amis! Mais je suis surtout curieuse de tout ! J'aime faire de nouvelles rencontres et je serai ravie de vous accueillir chez moi, de partager quelques moments ou quelques jours avec vous et de faire en sorte que vous passiez un adorable séjour dans cette ville que j'adore.
Ma devise : pourquoi pas !",within a few hours,0.9,t,,3.0,3.0,t,7e Arrondissement,45.74607,4.84326,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,150.0,2,15,2,2,15,15,2.0,15.0,2,24,54,144,65,12,0,2024-11-11,4.8,4.65,4.91,4.82,6938213041203,f,3,1,1,0,0.46
44,44,Appt pour 8 personnes à Lyon 1er,4962068,Sophie,2013-02-04,"Lyon, France","Professeur des écoles, je suis très heureuse d'habiter Lyon depuis quelques années car c'est une ville très agréable que je vous invite à découvrir à votre tour. ",within an hour,1.0,t,1st Arrondissement,2.0,2.0,t,1er Arrondissement,45.76825,4.83128,Entire rental unit,Entire home/apt,9,1.0,2.0,4.0,400.0,1,1125,1,1,1125,1125,1.0,1125.0,12,30,60,333,154,18,1,2024-11-24,4.79,4.82,4.92,4.82,6938112544352,f,2,1,1,0,1.09
46,46,Downtown haussmannien Apart - 3 BDR,5536467,Jp,2013-03-19,"Lyon, France","Hello, my name is JP._x000D_
 I like art, music, playing guitar and traveling. I just love the people and the different cultures that I had the opportunity to experience for several years living in different countries. I hope you like Lyon and its surroundings. Welcome and enjoy your stay in our family apartment._x000D_
Bonjour, je m'appelle JP.  J'aime l'art, la musique, jouer de la guitare et voyager.  J'aime tout simplement les gens et les differentes cultures que j ai eu l occasion de cotoyer pendant plusieurs annees en vivant dans differents pays .  J'espere que vous aimerez Lyon et ses alentours.  Bienvenue et bon sejour dans notre appartement familial .",a few days or more,0.0,t,3rd Arrondissement,1.0,2.0,t,3e Arrondissement,45.76143,4.8455,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,299.0,2,1125,2,2,1125,1125,2.0,1125.0,1,1,1,195,126,5,0,2024-06-03,4.9,4.91,4.91,4.9,6938312609030,f,1,1,1,0,0.89
49,49,la maison choulans,4469480,Louis,2012-12-22,"Lyon, France",Adepte de découverte et de voyage. J’ai le sens du détail et serais ravi de vous accueillir lors de vos séjours. Toujours prêt à découvrir de nouveaux horizons et à vous faire découvrir mes adresses secrètes.,,,f,,13.0,22.0,t,5e Arrondissement,45.75448,4.81607,Entire townhouse,Entire home/apt,5,1.0,2.0,3.0,144.0,6,32,6,6,32,32,6.0,32.0,5,5,5,15,40,11,0,2024-10-10,4.85,4.73,4.83,4.73,6938513504542,f,7,6,6,0,0.29
60,60,"Old Lyon 180° view,1250 sq+garden",7212199,Emma,2013-07-01,"Lyon, France","J'habite à Lyon depuis 15 ans, ville que j'adore et que je serai ravie de vous faire découvrir._x000D_
J'aime voir mes amis, randonner, voyager et passer du temps avec mes enfants",within an hour,1.0,t,5th Arrondissement,4.0,5.0,t,5e Arrondissement,45.76037,4.82485,Entire rental unit,Entire home/apt,8,2.0,3.0,6.0,314.0,2,1125,2,5,1125,1125,2.3,1125.0,14,32,60,274,286,22,1,2024-11-17,4.79,4.25,4.87,4.87,6938512403294,f,4,4,4,0,2.06
62,62,"Spacieuse Villa, 5 chambres, séjour Zen garanti",3103951,Agnès,2012-07-30,"Saint-Cyr-au-Mont-d'Or, France","Open personality, I enjoy welcoming visitors from all over the world.
Airbnb is a  unique experience for me and i wish to share it with you. Feel free to ask me anything to make your stay a wonderful one!

Je parle français, anglais, allemand, italien et chinois. 

Joyeuse, enthousiaste, j'adore rencontrer et accueillir des personnes du Monde entier. 

A bientôt! See you soon.",within a few hours,0.99,f,8th Arrondissement,39.0,57.0,t,9e Arrondissement,45.80142,4.82142,Private room in home,Private room,14,1.0,5.0,8.0,492.0,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,365,16,6,0,2024-11-10,4.5,4.44,4.44,4.5,,f,21,4,4,0,0.12
65,65,Part-dieu maison avec jardin,7465441,Lysiane,2013-07-13,"Lyon, France",Toujours ravie d'accueillir et de rencontrer des nouvelles personnes.,,,f,3rd Arrondissement,1.0,2.0,t,3e Arrondissement,45.75284,4.85566,Entire townhouse,Entire home/apt,6,,2.0,,,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,9,0,0,2019-12-08,4.56,4.78,4.88,4.5,6938313005245,f,1,1,1,0,0.08
68,68,Maison des berges du Rhone,5551686,Boris,2013-03-20,"Lyon, France",Architecte. 50 years old,,,f,,1.0,1.0,t,7e Arrondissement,45.75598,4.8407,Entire townhouse,Entire home/apt,6,,3.0,,,4,20,4,4,20,20,4.0,20.0,0,0,0,0,11,0,0,2023-08-15,4.64,4.5,4.5,4.5,6938312656837,f,1,1,1,0,0.08
87,87,T3 de100 m2 Lyon1 pour 6 personnes,9036002,Patrick,2013-09-24,"Lyon, France","Passionné par les voyages, j'ai donc décidé de louer mon appartement lors de mes déplacements car j'aime me retrouver chez l'habitant à l'étranger et retrouver un climat chaleureux et convivial plutôt qu'une chambre d'hôtel froide et impersonnelle.",within an hour,1.0,f,,1.0,1.0,t,1er Arrondissement,45.77208,4.83472,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,119.0,2,1125,2,2,1125,1125,2.0,1125.0,28,58,88,359,106,7,1,2024-12-02,4.67,4.7,4.9,4.8,6938112974815,f,1,1,1,0,0.78
99,99,Appartement Familial au coeur de la Presqu'île !,4838608,Elodie,2013-01-25,"Lyon, France","Nous habitons dans deux superbes villes Lyon mais aussi Paris pour mon mari qui travaille. 

Pour Lyon : 
Nous avons la chance d'habiter un quartier de la presqu' île de Lyon, l’hyper centre, tout en pouvant apprécier un emplacement plus résidentiel, chaleureux et calme.

Pour Paris : 
Nous avons rénové cet appartement pour que Fred puisse s’y sentir bien la semaine. Il est donc disponible les week-ends . 

Bienvenus !",within an hour,1.0,f,,2.0,4.0,t,2e Arrondissement,45.75222,4.8241,Entire rental unit,Entire home/apt,8,,3.0,,,365,1125,365,365,1125,1125,365.0,1125.0,23,53,83,173,1,0,0,2020-12-26,5.0,5.0,5.0,5.0,,f,1,1,1,0,0.02
108,108,Très beau T5 surplombant Lyon,9782560,Maude,2013-11-03,"Lyon, France",,within a day,1.0,f,,1.0,1.0,t,1er Arrondissement,45.76984,4.82748,Entire rental unit,Entire home/apt,7,2.0,4.0,4.0,125.0,1,1125,1,1,1125,1125,1.0,1125.0,0,25,55,328,12,0,0,2021-12-12,5.0,5.0,5.0,5.0,6938113000054,f,1,1,1,0,0.1
109,109,T3 plein centre - Fête des Lumières,6177101,Pauline,2013-05-01,"Lyon, France","Bonjour,_x000D_
Je m'appelle Pauline et j'habite à Lyon ou je travaille en tant qu'administratrice dans un théâtre._x000D_
A très bientôt ! ",,,f,,1.0,1.0,t,1er Arrondissement,45.76995,4.83781,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,240.0,365,1125,365,365,1125,1125,365.0,1125.0,30,60,90,365,9,0,0,2019-12-08,4.67,4.67,5.0,5.0,,f,1,1,1,0,0.07
114,114,Appartement en plein centre de Lyon,9981138,Sophie,2013-11-13,,,within a few hours,1.0,f,,1.0,2.0,t,2e Arrondissement,45.75661,4.82808,Entire rental unit,Entire home/apt,6,2.0,4.0,4.0,360.0,3,1125,3,3,1125,1125,3.0,1125.0,28,54,84,84,8,2,0,2024-09-07,5.0,5.0,5.0,4.88,6938213443059,f,1,1,1,0,0.06
117,117,Appartement  au cœur du vieux Lyon,9997315,Claire,2013-11-13,"Lyon, France","Créatrice de mode résidant sur Lyon, n'hésitez à me contacter.",within an hour,1.0,f,5th Arrondissement,2.0,4.0,t,5e Arrondissement,45.76391,4.82802,Entire loft,Entire home/apt,13,3.0,3.0,12.0,380.0,1,100,1,1,1125,1125,1.0,1125.0,22,49,79,351,160,26,3,2024-12-06,4.54,4.69,4.72,4.77,6938512941744,t,2,1,1,0,1.28
119,119,"Fête des Lumières, ""St Marie""",10008593,Pierre,2013-11-14,"Lyon, France","Couple sympas, accueillants avec nos 2 enfants , nous souhaitons partager notre gout pour les voyages. Nous avons déjà parcourus quelques pays d Asie comme Bangkok, Philippines,Hong Kong...",within a few hours,1.0,t,,1.0,1.0,t,3e Arrondissement,45.76222,4.84775,Entire rental unit,Entire home/apt,6,3.0,3.0,0.0,300.0,2,5,2,2,5,5,2.0,5.0,0,0,0,185,19,8,1,2024-12-08,4.89,4.89,5.0,4.95,6938513177910,f,1,1,1,0,0.14
121,121,Charme et confort au cœur de Lyon,10030582,Françoise,2013-11-15,"Lyon, France",,within an hour,1.0,t,2nd Arrondissement,1.0,2.0,t,2e Arrondissement,45.75874,4.83591,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,90.0,2,90,2,2,90,90,2.0,90.0,16,39,65,155,185,48,3,2024-12-06,4.8,4.89,4.92,4.97,6938212619648,f,1,1,1,0,1.77
124,124,Lyon red cross holiday period,9032736,Anne,2013-09-24,"Lyon, France",,within an hour,1.0,f,,1.0,1.0,t,4e Arrondissement,45.77589,4.83494,Entire rental unit,Entire home/apt,5,1.0,3.0,4.0,113.0,2,6,2,2,6,6,2.0,6.0,2,2,2,2,121,17,2,2024-12-08,4.6,4.41,4.91,4.87,6938413097565,f,1,1,1,0,0.99
128,128,85 m2  centre de lyon rue piètonne,6183392,Marie-Helene,2013-05-01,"Curbigny, France","je suis française, j'habite en bourgogne j'aime voyager afin de connaitre de nouvelles personnes, jouer au golf, cuisiner jouer au tennis faire du ski marcher lire, jardiner_x000D_
j'aime decouvrir de nouveaux pays de nouvelles cultures _x000D_
j'adore recevoir ma famille et mes amis autour d'un bon plat",within a few hours,1.0,f,,1.0,1.0,t,2e Arrondissement,45.7626914978027,4.83271217346191,Entire rental unit,Entire home/apt,6,1.5,2.0,3.0,156.0,3,365,3,3,365,365,3.0,365.0,19,44,74,318,30,3,0,2024-11-03,4.4,3.97,4.43,4.83,6938212661418,f,1,1,1,0,0.24
132,132,Charming B&B in Lyon Center,10232768,Emmanuel,2013-11-24,"Lyon, France",,within an hour,1.0,t,9th Arrondissement,1.0,1.0,t,9e Arrondissement,45.79966,4.82988,Entire townhouse,Entire home/apt,5,1.0,2.0,3.0,70.0,2,30,2,2,1125,1125,2.0,1125.0,1,4,13,195,145,10,0,2024-11-10,4.92,4.84,4.93,4.84,6938912978256,t,1,1,1,0,1.1
145,145,Magnifique appartement Lyon centre 170m² - 10 pers,10380080,Charlotte,2013-12-02,"Lyon, France","Lecture, restaurants,spectacles,sports...",,,f,,1.0,1.0,t,1er Arrondissement,45.76948,4.82507,Entire rental unit,Entire home/apt,8,,4.0,,,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,26,0,0,2017-01-26,4.88,4.8,5.0,4.81,6938124410717,f,1,1,1,0,0.2
149,149,Grande chambre verte et pièces attenantes,10889282,Stéphanie,2013-12-29,"Lyon, France","Bienvenue chez des lyonnais prêts à vous faire aimer la Capitale des Gaules ! _x000D_
_x000D_
Et à combler vos yeux et vos oreilles avec sa Fête des Lumières (autour de la fête de Marie du 8 décembre), ses Nuits de Fourvière (juin-juillet) ou visiter arènes, théâtres, traboules et Bouchons lyonnais ! (Tous déplacements proches sans voiture...). _x000D_
Je vous propose dans mon appart typique lyonnais 19ème avec cheminées, parquets et moulures, mes chambres d’hôtes en formule B&B pt-déj inclus, et profiter de la salle-à-manger (voire de ma compagnie et des infos sur Lyon) pour thé et/ou dîner servis.",,,f,9th Arrondissement,2.0,4.0,f,9e Arrondissement,45.77332,4.80863,Private room in rental unit,Private room,5,,2.0,,,1,58,1,2,58,58,1.9,58.0,0,0,0,0,9,0,0,2016-01-29,4.11,4.78,4.67,4.44,,f,2,0,0,0,0.07
155,155,"groupe, parking, petit déjeuner, jardin",11621936,Cellne,2014-01-25,"Lyon, France","Passionnée de voyages à l' aventure, et maintenant de tango argentin... faire des rencontres et partager des moments en toute simplicité...",within an hour,1.0,f,,1.0,1.0,t,4e Arrondissement,45.78076,4.8292,Private room in home,Private room,6,1.5,2.0,3.0,114.0,1,1125,1,2,1125,1125,1.0,1125.0,13,42,46,53,71,10,1,2024-12-08,4.89,4.97,4.9,4.84,,f,1,0,0,0,0.56
159,159,"Standing, 2 rooms, 110 sq, Place Bellecour",451047676,Aline,2022-03-24,"Lyon, France",je suis une gérante d'une conciergerie sur Lyon je voyage avec ma famille et je prend souvent des airbnb,within an hour,1.0,f,,62.0,63.0,t,2e Arrondissement,45.7572,4.83302,Entire rental unit,Entire home/apt,6,2.5,2.0,2.0,131.0,1,90,1,2,90,90,1.2,90.0,14,43,71,208,47,2,2,2024-12-09,4.91,4.77,4.96,4.96,6938213041302,f,22,21,21,0,0.38
178,178,Loft 110m2 au coeur de Lyon Croix-Rousse,12768270,Sophie,2014-03-03,"Lyon, France","J'aime voyager, découvrir d'autres pays et d'autres cultures.",within an hour,1.0,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.7729,4.82801,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,395.0,2,14,2,2,14,14,2.0,14.0,28,58,88,363,34,1,0,2024-06-04,4.71,4.47,4.91,4.68,6938113454964,f,1,1,1,0,0.28
189,189,Appart cosy  sur les Pentes de la Croix Rousse,14889811,Karine,2014-04-29,"Lyon, France","J'habite Lyon depuis 2001. J'aime sa taille humaine et son énergie à la fois tranquille et dynamique. Mes fils ont pris leur envol. Une chambre est donc disponible. Elle vous accueille régulièrement, pour un week-end ou des vacances, pour un stage, une formation, que sais-je encore ! . 

J'aime lire, voyager, les arts, pratiquer l'artisanat créatif, la nature et marcher. Et passer du bon temps.

Simplicité, confiance, bonne énergie....",within a few hours,0.9,t,1st Arrondissement,2.0,3.0,t,1er Arrondissement,45.77166,4.83278,Entire rental unit,Entire home/apt,6,,2.0,,,2,30,2,2,30,30,2.0,30.0,0,0,0,0,133,0,0,2022-11-06,4.68,4.68,4.87,4.84,6938113030243,f,2,1,1,0,1.04
190,190,Canut pentes de la Croix-Rousse,15160605,Céline,2014-05-06,"Lyon, France","Bonjour,_x000D_
Nous souhaitons faire profiter de notre appartement tout juste renové. C'est un T4 familial, mais aussi adapté aux couples d'amis. _x000D_
Situé dans le 1er arrondissement, il est au coeur des pentes de la Croix Rousse (à deux pas de la place des Terreaux). Commerces, grandes rues, quais et places touristiques sont facilement accessibles à pied.",,,f,1st Arrondissement,1.0,2.0,t,1er Arrondissement,45.77178,4.83486,Entire rental unit,Entire home/apt,6,,3.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,26,0,0,2017-12-10,4.81,4.72,4.84,4.8,,f,1,1,1,0,0.21
200,200,Joli T3 slopes of the Croix Rousse,15781138,Pierre,2014-05-20,"Lyon, France","Bonjour, je suis artiste dramatique, coach et formateur en prise de parole en public, enseignant ... et papa d'une fille de 13 ans... J'aime accueillir les voyageurs, il est important pour moi qu'ils se sentent bien chez moi, qu'ils se sentent accueillis, attendus...  J'aime les renseigner s'ils le demandent, leur indiquer les bons plans touristiques de la ville.",within an hour,1.0,t,1st Arrondissement,3.0,3.0,t,1er Arrondissement,45.76984,4.83626,Entire rental unit,Entire home/apt,5,1.0,2.0,5.0,80.0,3,120,3,4,4,120,3.0,117.9,7,7,7,7,93,10,1,2024-12-08,4.78,4.68,4.96,4.88,6938112978179,f,2,2,2,0,0.83
203,203,Bel appartement 5min Hotel de ville,15524720,Nina,2014-05-14,,,,,f,,1.0,1.0,t,6e Arrondissement,45.77007,4.84382,Entire rental unit,Entire home/apt,6,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,5,0,0,2015-06-06,4.6,4.6,5.0,5.0,,f,1,1,1,0,0.04
204,204,"Charming 2 room flat, 55m² downtown",15995025,Paco Et Laurie,2014-05-26,"Lyon, France","Nous vivons avec notre chat Fouqo dans le quartier des universités où je travaille et Laurie étudie la sociologie.  C'est un quartier jeune, mixte, vivant et en constante évolution. Notre appartement est un peu à son image : on renouvelle la déco un peu tout le temps, et il est peuplé d'instruments de musique, de beaux livres et d'images. Nous essayons toujours de nous assurer que nos visiteurs puissent profiter à fond de leur temps à Lyon, donc n'hésitez pas à me poser des questions si vous cherchez des adresses à visiter sur Lyon : je connais bien ma ville et saurais sûrement vous être de bon conseil._x000D_

_x000D_
Laurie, myself and our cat Fouqo live close to the university, where she studies sociology and I work from home. We are very fond of the area around our place, which is lively and always undergoing changes. Our flat is somewhat similar: we often change details in the decoration and like to have lots of musical instruments, art books and pictures. We always try to make sure that our guests enjoy their time in Lyon as much as possible, so don't hesitate to ask me if you want any tips and adresses while visiting Lyon: I know my city quite well, and would probably be able to help you. ",,,f,7th Arrondissement,2.0,3.0,t,7e Arrondissement,45.74895,4.8446,Entire rental unit,Entire home/apt,8,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,18,0,0,2016-12-29,4.5,4.33,4.67,4.61,,f,2,1,1,0,0.15
206,206,Splendid appartement in city center,16234918,Marie Et Olivier,2014-06-01,"Lyon, France","---English version at the bottom.--- We speak fluent english.

Bonjour, nous sommes un familles de 6, dont 4 enfants âgés de 13ans à 3 ans. Nous aimons notre vie à Lyon, une superbe ville en mouvement continue, et nous souhaitons en faire profiter les plus grand nombre de personnes en mettant à disposition notre appartement familiale.

Le voir : https://www.airbnb.fr/rooms/3214660

Nous aimons prendre nos vacances à l'étranger pour découvrir de nouveaux endroits et nous aimons particulièrement les sports nautiques dont le KiteSurf que nous pratiquons souvent.

Notre devise : Profiter de la vie, elle est courte!

Egalement et dans le même immeuble, au 6eme étage nous pouvons louer un appartement sous les toits de 55m2 pour 2 personnes.

Le voir : https://www.airbnb.fr/rooms/3203750

Nous serions très heureux de vous accueillir à Lyon.

---- IN ENGLISH NOW ------------------------------------------------

Hello, we are a family of 6, including 4 kids aged 13 years to 3 years. We realy enjoy our life in Lyon, a beautiful city in motion, and we would like people to come and visit the town.

See our flat, ideal for a familly trip or friends trip: https://www.airbnb.fr/rooms/3214660

We like to take our holidays abroad to discover new places and we love water sports including Kitesurfing that we often practice.

Our motto: Enjoy life, it is short!

In the same building, on the 6th floor we also rent an apartment of 55m2 for 2 people.

See it:  https://www.airbnb.fr/rooms/3203750

We would be glad to welcome you in Lyon.",within a day,1.0,f,1st Arrondissement,1.0,2.0,t,1er Arrondissement,45.76831,4.82809,Entire rental unit,Entire home/apt,11,2.0,5.0,7.0,260.0,2,60,2,2,60,60,2.0,60.0,28,51,81,354,100,3,1,2024-12-10,4.66,4.48,4.88,4.93,6938113010249,f,1,1,1,0,0.82
207,207,Loft 300 m2 with garden Old Town,5322620,Guilaine,2013-03-04,"Lyon, France","Aime les voyages, vtt et bateau",within a few hours,1.0,t,5th Arrondissement,2.0,4.0,t,5e Arrondissement,45.75438,4.82383,Entire loft,Entire home/apt,12,2.0,6.0,7.0,814.0,2,1125,2,2,1125,1125,2.0,1125.0,3,8,29,169,81,15,1,2024-12-08,4.79,4.59,4.9,4.79,6938512612736,f,2,2,2,0,0.69
