,Unnamed: 0,name,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,last_review,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_location,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_entire_homes.1,calculated_host_listings_count_shared_rooms,reviews_per_month
0,0,"Duplex avec vue, centre ville",269557,Isabelle,2010-10-24,"Lyon, France",I'm 47 years old. I enjoy books and arts. I'm from Lyon and I would be glad to welcome you.,within a few hours,1.0,f,5th Arrondissement,1.0,3.0,t,5e Arrondissement,45.76314,4.82976,Entire rental unit,Entire home/apt,5,2.5,3.0,6.0,130.0,90,1125,30,90,1125,1125,79.7,1125.0,14,14,27,302,56,1,0,2024-06-30,4.7,4.71,4.78,4.86,"Available with a mobility lease only (""bail mobilité"")",f,1,1,1,0,0.33
9,9,Roomy and luminous apartment,1683652,NATHALIE Et ALAIN,2012-02-01,"Lyon, France","Nous avons 2 garçons de 22 et 25 ans. Nous adorons voyager  et passer du  temps en famille ou entre amis. C'est un plaisir de recevoir du monde chez nous et à Lyon, grande et belle ville où l'on peut tout faire.",within an hour,1.0,f,3rd Arrondissement,3.0,3.0,t,3e Arrondissement,45.7467,4.87099,Entire rental unit,Entire home/apt,6,2.0,2.0,2.0,77.0,2,12,2,2,12,12,2.0,12.0,1,1,13,13,28,3,0,2024-08-17,4.79,4.61,4.86,4.79,6938312655352,f,1,1,1,0,0.19
10,10,"★SAXE & THE CITY★ 90m², Quiet, Balcony, Clean++ ❤️",1738855,Amael Et Ida,2012-02-12,"Lyon, France","Avides de voyages, nous avons commencé à louer notre appartement afin de financer un tour du monde de un an. Depuis, la bougeotte ne nous a pas quitté, et la location de notre appartement nous permet de poursuivre notre chemin tout en disposant de notre logement lorsque nous en avons besoin!_x000D_
_x000D_
Que vous veniez à Lyon pour des raisons professionnelles ou pour visiter, en famille ou entre amis, notre appartement confortable et de grande capacité vous permettra de passer un séjour agréable. _x000D_
_x000D_
Nous sommes des hôtes discrets mais nous répondrons toujours présent pour vous donner les conseils dont vous pourriez avoir besoin. N'hésitez pas à nous contacter, nous essayons d'être au plus réactif et à l'écoute de vos attentes afin que votre séjour soit le plus agréable possible ! _x000D_
_x000D_
A très bientôt à Lyon ou ailleurs, puisque nous sommes aussi des utilisateurs du site en tant que voyageurs!",within an hour,1.0,t,3rd Arrondissement,1.0,3.0,t,3e Arrondissement,45.75383,4.84758,Entire rental unit,Entire home/apt,8,1.5,3.0,5.0,194.0,1,1125,1,1,1,1125,1.0,81.0,7,27,54,286,353,38,2,2024-11-27,4.84,4.74,4.9,4.72,6938312360788,t,1,1,1,0,2.32
13,13,"in downtown LYON, your little PROVENCE",718463,Lionel,2011-06-19,"Lyon, France","Sympathiques évidemment !
Nous sommes tous passionnés de rencontre et très curieux.

Hello,
We are friendly people, fore sure ;-)
Working in tech, we are found of people, creation and nature. ",within an hour,1.0,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.769253,4.829836,Entire rental unit,Entire home/apt,3,,2.0,,,2,28,2,2,28,28,2.0,28.0,0,0,0,0,74,4,0,2024-07-30,4.58,4.58,4.74,4.9,6938112646993,f,1,1,1,0,0.48
14,14,Cosy 2-bedroom flat at the heart of Lyon,2070908,Amy,2012-04-04,"Lyon, France","English translator and musician living in France with a passion for live music, art, travel and meeting new people. _x000D_
_x000D_
I am very easy-going and enjoy helping people out especially when they come to new cities.",,,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.76913,4.83567,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,0,0,0,,,,,,,f,1,1,1,0,
16,16,Belle chambre libre dans un T3,2928155,Fadel,2012-07-13,"Lyon, France","Homme de 29 ans, sérieux et agréable",,,f,,1.0,1.0,f,7e Arrondissement,45.74275,4.83755,Private room in rental unit,Private room,2,,,,,4,14,4,4,14,14,4.0,14.0,0,0,0,0,6,0,0,2015-01-16,4.83,5.0,5.0,4.33,,f,1,0,0,0,0.04
19,19,"❤️   Lyon 70 m² Quiet, with Balcony, Clean++ ❤️",1803736,Lisa,2012-02-24,"Valencia, Spain","Intriguée par l'être humain et sa complexité, je m'intéresse à la santé, au bien-être et à la science, ce qui est l'essence même de mon travail._x000D_
Passionnée de danse sociale, l'univers de mes soirées varie entre bachata, kizomba, west coast swing ou encore tango argentin..._x000D_
Avide de voyages, j'ai commencé à louer mon appartement afin de financer un tour du monde d’un an. Depuis, la bougeotte ne m'a pas quittée, et la location me permet de poursuivre mon chemin tout en disposant de mon logement lorsque j'en ai besoin, ce chez moi que j'aime tant et que j'ai entièrement rénové moi-même, et dont vous pourrez je l'espère profiter !_x000D_
*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*.*_x000D_
Intrigued by the human body and its complexity, I am interested in health, wellness and science, which is the essence of my work._x000D_
Passionate social dancer, my evenings alternate between the world of bachata, kizomba, west coast swing or argentine tango…_x000D_
Keen to travel, I started renting my home in order to fund a one year world trip. Since then, it seems I have not been able to settle down, and short-term rentals allow me to keep moving around while being able to come back to my apartment anytime I want, this home I genuinely love and renovated myself entirely, and which I hope you will enjoy!  ",within an hour,1.0,f,6th Arrondissement,2.0,2.0,t,6e Arrondissement,45.76648,4.84947,Entire rental unit,Entire home/apt,4,1.5,2.0,3.0,147.0,1,1125,1,31,46,540,2.1,340.9,2,13,43,270,244,20,1,2024-11-30,4.81,4.76,4.92,4.79,6938612352787,f,1,1,1,0,1.64
23,23,Un grand appartement à Lyon,3922797,Sylvain,2012-10-19,"Lyon, France","Nos filles s'ennuient s'il n'y a pas ""d'invités"" à la maison. On s'est dit que notre appartement ne devait pas rester vide même quand nous ne sommes pas là puisque c'est sa vocation ! Découvrir une région dans des conditions super confortables, en famille, c'est ce que nous recherchons et aussi ce que nous proposons ! Au plaisir de vous rencontrer bientôt !",within a few hours,1.0,t,7th Arrondissement,1.0,1.0,t,7e Arrondissement,45.74071,4.84146,Entire rental unit,Entire home/apt,6,2.0,4.0,4.0,140.0,2,20,2,4,20,20,2.1,20.0,0,0,7,24,109,8,1,2024-12-08,4.94,4.95,4.99,4.65,6938712604861,f,1,1,1,0,0.74
24,24,Chambre Presqu'île,3994549,Florian,2012-10-28,"Lyon, France",,,,f,2nd Arrondissement,1.0,3.0,t,2e Arrondissement,45.75293,4.83113,Private room in rental unit,Private room,2,,,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,13,0,0,2015-08-28,4.85,4.62,5.0,5.0,,f,1,0,0,0,0.11
25,25,Lovely  Apt 10mn from Lyon center,2013018,Françoise,2012-03-26,"Sainte-Foy-lès-Lyon, France","Bonjour !_x000D_
Nous serons ravis de vous accueillir ma famille et moi. Nous adorons voyager, rencontrer du monde, de nouvelles cultures ou coutumes. _x000D_
Nous saurons rendre votre séjour agréable !",,,f,,1.0,1.0,t,5e Arrondissement,45.7486,4.81133,Entire townhouse,Entire home/apt,6,,1.0,,,2,40,2,2,40,40,2.0,40.0,0,0,0,0,79,0,0,2020-02-19,4.85,4.9,4.94,4.48,,f,1,1,1,0,0.54
27,27,"""LA HALLE"" with balcony and carpark",4156965,Emilie,2012-11-15,"Saint-Péray, France","I am 44 years old, active momy with 3 little girls 
I like fencing, snowboard, music and discover nice people!",within an hour,1.0,f,7th Arrondissement,26.0,26.0,t,7e Arrondissement,45.73417,4.82761,Entire rental unit,Entire home/apt,2,,,,,28,1124,28,28,1125,1125,28.0,1125.0,0,0,0,0,37,0,0,2021-10-05,4.57,4.73,4.64,4.33,6938712364440,f,19,19,19,0,0.27
31,31,Duplex avec jardin - Lyon centre,3395672,Anaïs,2012-08-28,"Lyon, France","Bienvenue chez nous,_x000D_
Nous sommes heureux de vous accueillir dans notre appartement familial._x000D_
Nous vous aiderons à découvrir Lyon et ses environs,_x000D_
À très bientôt !",,,f,1st Arrondissement,1.0,1.0,t,1er Arrondissement,45.77286,4.83128,Entire rental unit,Entire home/apt,8,,4.0,,,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,104,0,0,2023-08-14,4.75,4.75,4.83,4.89,6938112946210,f,1,1,1,0,0.78
34,34,Private Room,4298270,Sabrina,2012-12-01,"Lyon, France","Jeune couple actifs, nous aimons voyager et découvrir d'autres cultures._x000D_
Nous vous conseillerons les coins à visiter si vous le souhaitez et vous guideront pour votre visite de Lyon, les incontournables!!",,,f,,1.0,2.0,t,3e Arrondissement,45.76256,4.86704,Private room in rental unit,Private room,2,,3.0,,,1,3,1,1,3,3,1.0,3.0,0,0,0,0,16,0,0,2015-01-14,4.31,4.81,4.63,4.25,,f,1,0,0,0,0.12
38,38,Loft heart of Lyon ideal for family,4634428,Anthony (& Claire),2013-01-08,"Lyon, France","Dirigeant de Novius & Clubble, éditeur de logiciels Internet, depuis sa création en 1996._x000D_
Je suis passionné par Internet, la Science, l'Astronomie, la Moto, par Lyon, par la découverte du monde, et de façon générale par tout ce qui bouge, qui pense et qui vit._x000D_
_x000D_
Leader of Novius, publisher of Internet software, since its inception in 1996._x000D_
I am passionate about the Internet, Science, Astronomy, Moto, Lyon, with the discovery of the world, and generally by anything that moves, thinks and lives.",,,t,3rd Arrondissement,1.0,1.0,t,3e Arrondissement,45.75874,4.84776,Entire rental unit,Entire home/apt,8,2.0,5.0,6.0,240.0,2,14,3,3,14,14,3.0,14.0,0,1,1,1,183,13,1,2024-12-08,4.9,4.92,4.93,4.85,6938312653768,f,1,1,1,0,1.3
39,39,GD STAND - BUSINESS OR HOLIDAYS- 4*,4829230,Carole,2013-01-24,"Collonges-au-Mont-d'Or, France",,within an hour,1.0,t,6th Arrondissement,5.0,5.0,t,6e Arrondissement,45.76964,4.85835,Entire serviced apartment,Entire home/apt,6,2.0,2.0,3.0,180.0,4,92,4,4,92,92,4.0,92.0,4,27,57,332,36,1,0,2024-09-16,4.56,4.6,4.86,4.63,6938613145318,f,2,2,2,0,0.27
40,40,LYON BROTTEAUX- MEUBLE LONGUE DUREE,4829230,Carole,2013-01-24,"Collonges-au-Mont-d'Or, France",,within an hour,1.0,t,6th Arrondissement,5.0,5.0,t,6e Arrondissement,45.76758,4.8584,Entire rental unit,Entire home/apt,6,2.0,2.0,3.0,120.0,45,365,45,45,365,365,45.0,365.0,28,51,81,355,5,3,0,2024-09-10,5.0,4.8,4.8,4.6,"Available with a mobility lease only (""bail mobilité"")",f,2,2,2,0,0.07
50,50,studio métro Garibaldi Part Dieu,6254366,Hubert,2013-05-06,"Lyon, France",.,within an hour,1.0,f,3rd Arrondissement,4.0,5.0,t,7e Arrondissement,45.74831,4.8508,Entire rental unit,Entire home/apt,2,,1.0,,,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,21,306,2,0,2024-08-31,4.41,4.79,4.76,4.4,"Available with a mobility lease only (""bail mobilité"")",f,3,3,3,0,2.19
58,58,Nice Studio in the very center !,7047947,Emmanuel,2013-06-22,"Lyon, France","Lyonnais de naissance, je vous accueille pour faire de votre séjour une expérience agréable et sympathique..._x000D_
_x000D_
Passionné par les voyages, j'ai vécu un an en Nouvelle Zélande, et voyagé en Amérique du Sud, du Nord, et en Asie._x000D_
_x000D_
Je reste également disponible pour répondre à vos questions, vous conseiller en matière de restaurant, de sorties et activités lyonnaises multiples...",,,f,2nd Arrondissement,1.0,1.0,t,2e Arrondissement,45.75555,4.82607,Private room in guest suite,Private room,2,,1.0,,,2,360,2,2,360,360,2.0,360.0,0,0,0,104,317,0,0,2023-10-01,4.75,4.72,4.93,4.86,,f,1,0,0,0,2.3
60,60,"Old Lyon 180° view,1250 sq+garden",7212199,Emma,2013-07-01,"Lyon, France","J'habite à Lyon depuis 15 ans, ville que j'adore et que je serai ravie de vous faire découvrir._x000D_
J'aime voir mes amis, randonner, voyager et passer du temps avec mes enfants",within an hour,1.0,t,5th Arrondissement,4.0,5.0,t,5e Arrondissement,45.76037,4.82485,Entire rental unit,Entire home/apt,8,2.0,3.0,6.0,314.0,2,1125,2,5,1125,1125,2.3,1125.0,14,32,60,274,286,22,1,2024-11-17,4.79,4.25,4.87,4.87,6938512403294,f,4,4,4,0,2.06
65,65,Part-dieu maison avec jardin,7465441,Lysiane,2013-07-13,"Lyon, France",Toujours ravie d'accueillir et de rencontrer des nouvelles personnes.,,,f,3rd Arrondissement,1.0,2.0,t,3e Arrondissement,45.75284,4.85566,Entire townhouse,Entire home/apt,6,,2.0,,,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,9,0,0,2019-12-08,4.56,4.78,4.88,4.5,6938313005245,f,1,1,1,0,0.08
67,67,Chambre confortable avec SdB proche Grange-Blanche,7560948,Clémentine,2013-07-18,"Lyon, France","Christian, Marius et moi sommes heureux de vous accueillir chez nous, à Lyon._x000D_
Nous aimons partager un bon repas et une bonne bouteille, faire de nouvelles rencontres, jardiner, faire notre bière, écouter de la musique, randonner, pédaler, danser, nous amuser... profiter de la vie en somme !",,,f,,1.0,1.0,t,3e Arrondissement,45.74528,4.88628,Private room in home,Private room,2,,,,,1,31,1,1,31,31,1.0,31.0,0,0,0,0,0,0,0,,,,,,,t,1,0,0,0,
68,68,Maison des berges du Rhone,5551686,Boris,2013-03-20,"Lyon, France",Architecte. 50 years old,,,f,,1.0,1.0,t,7e Arrondissement,45.75598,4.8407,Entire townhouse,Entire home/apt,6,,3.0,,,4,20,4,4,20,20,4.0,20.0,0,0,0,0,11,0,0,2023-08-15,4.64,4.5,4.5,4.5,6938312656837,f,1,1,1,0,0.08
70,70,Duplex de charme / 2 ch  / 4 pers / 1 sdb,7792796,Adrien,2013-07-29,"Lyon, France",,,,f,,1.0,1.0,t,4e Arrondissement,45.77449,4.83183,Entire rental unit,Entire home/apt,4,,2.0,,,6,20,6,6,20,20,6.0,20.0,0,0,0,0,0,0,0,,,,,,6938412980868,f,1,1,1,0,
72,72,Room with view in Lyon center town,7914041,Fred,2013-08-03,"Lyon, France","Parler de soi c'est compliqué. Parler, sur quelques sujets que ce soit, c'est  inconsciemment découvrir une partie de soi aux autres. affirmer qui l'on est par sa façon propre de voir et d'exprimer un sujet. L'expression, la langue et la culture sont autant de sas opportuns à offrir des vis à vis culturels. Alors parler de soi, c'est émettre un avis sur sa personne. c'est doublement faussé comme réponse. Mais la question est intéressante (humour)",,,t,,4.0,10.0,t,5e Arrondissement,45.757275,4.809105,Private room in rental unit,Private room,2,,,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,213,36,0,2024-09-21,4.89,4.94,4.89,4.81,,f,3,0,0,0,4.39
73,73,HOMESTAY LYON - GUEST HOUSE IN LYON,7993187,Sophie,2013-08-07,,"I have lived in the US and Spain and know what it feels like to settle in a new country !_x000D_
",,,f,,1.0,1.0,f,2e Arrondissement,45.75659,4.82979,Private room in rental unit,Private room,1,,1.0,,,7,9,7,7,9,9,7.0,9.0,0,0,0,0,0,0,0,,,,,,,f,1,0,0,0,
78,78,Appartement à deux pas des Terreaux,8175517,Clément,2013-08-15,"Lyon, France",33 years old graphic designer.,,,f,,1.0,1.0,t,1er Arrondissement,45.76912,4.83291,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,55,0,0,2019-12-09,4.49,4.35,4.7,4.85,,f,1,1,1,0,0.4
81,81,SALON ORIENTAL COSY,8507001,Dalilla,2013-08-29,"Lyon, France","J'aime sourire au soleil, aux autres et à la sensibilité !_x000D_
_x000D_
Passionnée d'art,  je mets à la même échelle l'émoi des petites choses qu'une oeuvre raffinée._x000D_
_x000D_
Mes voyages m'ouvrent sur  la diversité des civilisations, et quel bonheur que le monde me rende visite à la maison..._x000D_
_x000D_
Soyez les bienvenus dans mon humble logis !",,,f,,2.0,2.0,f,1er Arrondissement,45.76601,4.83299,Shared room in rental unit,Shared room,1,1.5,1.0,0.0,27.0,3,7,3,3,7,7,3.0,7.0,0,0,0,251,129,0,0,2020-03-02,4.65,4.76,4.87,4.87,,f,2,1,1,1,0.95
82,82,Bright Room with Private Bathroom,7069472,Marie-Sylvie Et Klaus,2013-06-23,"Lyon, France","We are a Danish-French family living in France. We like to travel all together and all over the world. We want to share with you our way of living. We like also to spend time in our house in the countryside during weekends._x000D_
Our motto: To travel is to live.( H.C Andersen)",,,f,,2.0,2.0,t,3e Arrondissement,45.74947,4.88866,Private room in rental unit,Private room,2,,3.0,,,2,8,2,2,8,8,2.0,8.0,0,0,0,0,17,0,0,2017-02-27,4.94,4.88,4.94,4.65,,f,1,0,0,0,0.13
83,83,Amazing loft in dowtown Lyon,7263309,Alexandre Et Amandine,2013-07-03,"Lyon, France","Nous sommes un couple de trentenaires qui aimons la lecture, le cinéma et surtout les sorties dans notre magnifique ville qui a tant à offrir. Après de nombreux voyages au cours desquels nous avons pu échanger et partager grâce à airbnb notamment, nous désirons à présent faire vivre ces mêmes expériences à nos hôtes! (L’appartement est bien le nôtre, nous ne sommes pas du tout des professionnels)",,,f,4th Arrondissement,2.0,2.0,t,4e Arrondissement,45.77497,4.83743,Entire loft,Entire home/apt,4,,2.0,,,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,76,1,0,2024-06-03,4.79,4.83,4.88,4.77,6938112926216,f,2,1,1,0,0.56
84,84,Appartement chaleureux au coeur du 7eme,8814446,Anna,2013-09-13,"Lyon, France",,,,f,,1.0,1.0,t,7e Arrondissement,45.74863,4.84389,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,4,0,0,2019-07-08,5.0,4.75,5.0,5.0,,f,1,1,1,0,0.05
85,85,Charm & design in the hart of Lyon,7214212,Michael,2013-07-01,"Lyon, France",,,,f,3rd Arrondissement,1.0,1.0,t,3e Arrondissement,45.76257,4.85227,Entire rental unit,Entire home/apt,2,,1.0,,,2,15,2,2,15,15,2.0,15.0,0,0,0,0,53,0,0,2020-10-22,4.87,4.89,4.91,4.7,6938312837969,f,1,1,1,0,0.47
88,88,Chambre au coeur de Lyon,9132461,Dominique,2013-09-30,"Lyon, France","Originaire de Paris, passionnée d'art, de voyages, de cuisine...",within a few hours,1.0,f,2nd Arrondissement,4.0,5.0,t,2e Arrondissement,45.75161,4.82727,Private room in rental unit,Private room,2,,,,,1,2,1,1,2,2,1.0,2.0,0,0,0,0,49,0,0,2020-01-17,4.45,4.88,4.63,4.83,,f,1,0,0,0,0.37
94,94,"Appartement au centre, ensoleillé et dans un parc",9439068,Cecile,2013-10-15,"Lyon, France","Bonjour et bienvenue chez nous pour la fête des lumières!_x000D_
Ou bien pour quelques jours..",within a few hours,1.0,t,1st Arrondissement,1.0,2.0,t,1er Arrondissement,45.76859,4.82677,Entire rental unit,Entire home/apt,4,2.0,3.0,4.0,191.0,2,60,2,2,60,60,2.0,60.0,4,10,10,10,22,9,1,2024-12-08,4.86,4.64,4.73,4.82,6938112927897,f,1,1,1,0,0.35
97,97,Chambres spacieuse et lumineuse à la Croix-Rousse,9550296,Nathalie,2013-10-21,"Lyon, France",,,,f,,1.0,2.0,t,4e Arrondissement,45.77646,4.82447,Entire rental unit,Entire home/apt,2,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,3,0,0,2016-06-20,4.67,4.67,5.0,4.33,,f,1,1,1,0,0.03
99,99,Appartement Familial au coeur de la Presqu'île !,4838608,Elodie,2013-01-25,"Lyon, France","Nous habitons dans deux superbes villes Lyon mais aussi Paris pour mon mari qui travaille. 

Pour Lyon : 
Nous avons la chance d'habiter un quartier de la presqu' île de Lyon, l’hyper centre, tout en pouvant apprécier un emplacement plus résidentiel, chaleureux et calme.

Pour Paris : 
Nous avons rénové cet appartement pour que Fred puisse s’y sentir bien la semaine. Il est donc disponible les week-ends . 

Bienvenus !",within an hour,1.0,f,,2.0,4.0,t,2e Arrondissement,45.75222,4.8241,Entire rental unit,Entire home/apt,8,,3.0,,,365,1125,365,365,1125,1125,365.0,1125.0,23,53,83,173,1,0,0,2020-12-26,5.0,5.0,5.0,5.0,,f,1,1,1,0,0.02
100,100,Opera Majeur - Furnished loft rental - Lyon1,5931758,2beapart,2013-04-15,"Lyon, France","Jean-Philippe et Quentin auront le plaisir de vous accueillir dans leur belle cité. 
Soyez les bienvenus !",within an hour,1.0,t,2nd Arrondissement,51.0,73.0,t,1er Arrondissement,45.7675937,4.8369453,Entire rental unit,Entire home/apt,2,,1.0,,,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,0,67,3,0,2024-08-15,4.7,4.85,4.84,4.79,"Available with a mobility lease only (""bail mobilité"")",f,51,51,51,0,0.5
102,102,Cozy authentic flat in Croix Rousse slopes,2420962,Jeremy,2012-05-20,"Lyon, France",,,,f,,1.0,1.0,t,1er Arrondissement,45.7714,4.82819,Entire rental unit,Entire home/apt,4,,1.0,,,3,3,3,3,3,3,3.0,3.0,0,0,0,0,2,0,0,2023-12-09,5.0,5.0,5.0,4.0,6938113719636,f,1,1,1,0,0.01
105,105,appart CANUT 42m2 plein centre lyon,9750168,Lat,2013-11-01,"Lyon, France",,,,f,,1.0,2.0,f,1er Arrondissement,45.77237,4.83507,Entire rental unit,Entire home/apt,2,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,1,0,0,2017-12-10,5.0,5.0,5.0,5.0,,f,1,1,1,0,0.01
106,106,On the Croix-Rousse.. with a view!,9753312,Laëtitia,2013-11-01,"Lyon, France",,,,f,,1.0,2.0,t,4e Arrondissement,45.77439,4.82882,Entire rental unit,Entire home/apt,4,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,1,0,0,2014-12-07,5.0,5.0,5.0,5.0,,f,1,1,1,0,0.01
108,108,Très beau T5 surplombant Lyon,9782560,Maude,2013-11-03,"Lyon, France",,within a day,1.0,f,,1.0,1.0,t,1er Arrondissement,45.76984,4.82748,Entire rental unit,Entire home/apt,7,2.0,4.0,4.0,125.0,1,1125,1,1,1125,1125,1.0,1125.0,0,25,55,328,12,0,0,2021-12-12,5.0,5.0,5.0,5.0,6938113000054,f,1,1,1,0,0.1
110,110,Appartement de charme,9791883,Blandine,2013-11-03,"Lyon, France",,,,f,,1.0,1.0,t,1er Arrondissement,45.76941,4.82713,Entire rental unit,Entire home/apt,4,,1.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,20,0,0,2017-06-18,4.6,4.6,4.89,4.47,,f,1,1,1,0,0.19
112,112,Ideal fête des Lumières appartement Bellecour,9942321,Noemie,2013-11-11,"Lyon, France",J'ai 37 ans je suis bibliothécaire.,,,f,2nd Arrondissement,1.0,1.0,t,2e Arrondissement,45.75629,4.83064,Entire rental unit,Entire home/apt,4,,1.0,,,2,2,2,2,2,2,2.0,2.0,0,0,0,0,4,0,0,2022-12-11,4.5,4.0,5.0,5.0,6938213034174,f,1,1,1,0,0.05
114,114,Appartement en plein centre de Lyon,9981138,Sophie,2013-11-13,,,within a few hours,1.0,f,,1.0,2.0,t,2e Arrondissement,45.75661,4.82808,Entire rental unit,Entire home/apt,6,2.0,4.0,4.0,360.0,3,1125,3,3,1125,1125,3.0,1125.0,28,54,84,84,8,2,0,2024-09-07,5.0,5.0,5.0,4.88,6938213443059,f,1,1,1,0,0.06
115,115,Beautiful apartment in the centre of the Old Lyon,9920764,Florence,2013-11-10,"Lyon, France","Bonjour, _x000D_
_x000D_
Je m’appelle Florence et j’habite à Lyon. _x000D_
Ce que j’adore ? Voyager et découvrir de nouvelles cultures ! _x000D_
Lors de mes déplacements, je trouve très agréable de loger dans un appartement, alors j’ai décidé de me lancer et de mettre le mien sur Airbnb. _x000D_
Je serais ravie de vous accueillir chez moi et j’espère que vous vous y sentirez comme chez vous :) _x000D_
_x000D_
Pour rendre votre séjour encore plus agréable, j’ai confié la gestion de mon appartement à une conciergerie airbnb qui sera aux petits soins pour vous. C’est avec eux que vous interagirez principalement, n’hésitez pas à les contacter si vous avez la moindre question ! _x000D_
_x000D_
Très bon séjour et à bientôt ! _x000D_
_x000D_
--------------------_x000D_
_x000D_
Hello, _x000D_
_x000D_
My name is Florence and I live in Lyon._x000D_
_x000D_
What do I love ? Travelling and discovering new cultures !_x000D_
When I am abroad, I find it extremely pleasant to stay in an apartment, so I have decided to start and use the airbnb services for my appartment._x000D_
I would be delighted to welcome you there, and I hope you will feel right at home :)_x000D_
_x000D_
To make your stay even more enjoyable, I have entrusted the management of my flat to a conciergerie that will wait on you hand and foot and with whom you will interact before and during your stay. Do not hesitate to contact them for any question !_x000D_
_x000D_
Have a really nice stay and see you soon !_x000D_
_x000D_
_x000D_
_x000D_
",,,f,,1.0,1.0,t,5e Arrondissement,45.76645,4.82645,Entire rental unit,Entire home/apt,4,,2.0,,,365,1125,365,365,1125,1125,365.0,1125.0,0,0,0,0,58,0,0,2019-12-07,4.79,4.6,4.5,4.95,,f,1,1,1,0,0.46
117,117,Appartement  au cœur du vieux Lyon,9997315,Claire,2013-11-13,"Lyon, France","Créatrice de mode résidant sur Lyon, n'hésitez à me contacter.",within an hour,1.0,f,5th Arrondissement,2.0,4.0,t,5e Arrondissement,45.76391,4.82802,Entire loft,Entire home/apt,13,3.0,3.0,12.0,380.0,1,100,1,1,1125,1125,1.0,1125.0,22,49,79,351,160,26,3,2024-12-06,4.54,4.69,4.72,4.77,6938512941744,t,2,1,1,0,1.28
119,119,"Fête des Lumières, ""St Marie""",10008593,Pierre,2013-11-14,"Lyon, France","Couple sympas, accueillants avec nos 2 enfants , nous souhaitons partager notre gout pour les voyages. Nous avons déjà parcourus quelques pays d Asie comme Bangkok, Philippines,Hong Kong...",within a few hours,1.0,t,,1.0,1.0,t,3e Arrondissement,45.76222,4.84775,Entire rental unit,Entire home/apt,6,3.0,3.0,0.0,300.0,2,5,2,2,5,5,2.0,5.0,0,0,0,185,19,8,1,2024-12-08,4.89,4.89,5.0,4.95,6938513177910,f,1,1,1,0,0.14
120,120,chambre Lyon fête des lumières,10014536,Julie,2013-11-14,"Lyon, France","Je suis lyonnaise, dramaturge et docteure en histoire du théâtre, j'aime le théâtre, le cinéma et le sport.",,,f,7th Arrondissement,3.0,6.0,t,1er Arrondissement,45.76624,4.83197,Private room in rental unit,Private room,2,,,,,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,1,0,0,2013-12-10,5.0,5.0,5.0,5.0,,f,2,1,1,0,0.01
122,122,Appartement sur les quais du Rhône,9985085,Christelle,2013-11-13,"Lyon, France","Lyonnaise d'origine, j'adore voyager et étant architecte, j'ai un petit côté artistique : cela se retrouve dans mon appartement avec quelques souvenirs de voyages et des maquettes! _x000D_
Bon séjour à Lyon!! ",,,f,,1.0,5.0,t,7e Arrondissement,45.73964,4.82683,Entire guesthouse,Entire home/apt,4,,2.0,,,365,900,365,365,900,900,365.0,900.0,29,59,89,89,17,0,0,2021-09-24,4.65,4.47,4.88,4.53,,f,1,1,1,0,0.13
123,123,Quiet room near public transports,10058451,Stephane,2013-11-16,"Lyon, France","Passionné de photographie et aimant voyager._x000D_
",,,f,,1.0,2.0,t,3e Arrondissement,45.75285,4.87108,Private room in rental unit,Private room,2,,,,,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,20,0,0,2015-09-11,4.53,4.84,4.95,4.32,,f,1,0,0,0,0.15
